step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
25300,126.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25320,126.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25340,126.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25360,126.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25380,126.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25400,127,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25420,127.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25440,127.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25460,127.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25480,127.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25500,127.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25520,127.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25540,127.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25560,127.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25580,127.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25600,128,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25620,128.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25640,128.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25660,128.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25680,128.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25700,128.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25720,128.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25740,128.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25760,128.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25780,128.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25800,129,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25820,129.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25840,129.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25860,129.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25880,129.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25900,129.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25920,129.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25940,129.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25960,129.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
25980,129.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26000,130,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26020,130.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26040,130.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26060,130.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26080,130.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26100,130.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26120,130.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26140,130.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26160,130.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26180,130.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26200,131,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26220,131.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26240,131.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26260,131.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26280,131.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26300,131.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26320,131.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26340,131.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26360,131.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26380,131.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26400,132,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26420,132.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26440,132.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26460,132.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26480,132.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26500,132.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26520,132.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26540,132.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
26560,132.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26580,132.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26600,133,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26620,133.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26640,133.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26660,133.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26680,133.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26700,133.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26720,133.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26740,133.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26760,133.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26780,133.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26800,134,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26820,134.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26840,134.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26860,134.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26880,134.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26900,134.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26920,134.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26940,134.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26960,134.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
26980,134.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27000,135,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27020,135.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27040,135.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27060,135.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27080,135.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27100,135.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27120,135.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27140,135.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27160,135.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
27180,135.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27200,136,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27220,136.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27240,136.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27260,136.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27280,136.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27300,136.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27320,136.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27340,136.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27360,136.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27380,136.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27400,137,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27420,137.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27440,137.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27460,137.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27480,137.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27500,137.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27520,137.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27540,137.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27560,137.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27580,137.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27600,138,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27620,138.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27640,138.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27660,138.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27680,138.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27700,138.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27720,138.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27740,138.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27760,138.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27780,138.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27800,139,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27820,139.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27840,139.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27860,139.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27880,139.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27900,139.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27920,139.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27940,139.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27960,139.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
27980,139.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28000,140,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28020,140.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28040,140.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28060,140.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28080,140.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28100,140.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28120,140.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
28140,140.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28160,140.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28180,140.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28200,141,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28220,141.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28240,141.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28260,141.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28280,141.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28300,141.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28320,141.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28340,141.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28360,141.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28380,141.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28400,142,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28420,142.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28440,142.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28460,142.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28480,142.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28500,142.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28520,142.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28540,142.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28560,142.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28580,142.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28600,143,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28620,143.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28640,143.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28660,143.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28680,143.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28700,143.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28720,143.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28740,143.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
28760,143.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28780,143.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28800,144,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28820,144.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28840,144.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28860,144.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28880,144.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28900,144.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28920,144.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28940,144.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28960,144.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
28980,144.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
29000,145,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
29020,145.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
29040,145.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
29060,145.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
29080,145.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29100,145.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29120,145.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29140,145.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29160,145.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29180,145.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29200,146,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29220,146.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29240,146.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29260,146.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29280,146.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29300,146.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29320,146.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29340,146.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29360,146.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29380,146.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29400,147,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29420,147.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29440,147.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29460,147.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29480,147.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29500,147.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29520,147.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29540,147.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29560,147.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29580,147.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29600,148,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29620,148.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29640,148.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29660,148.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
29680,148.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29700,148.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29720,148.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29740,148.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29760,148.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29780,148.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29800,149,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29820,149.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29840,149.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29860,149.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29880,149.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29900,149.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29920,149.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29940,149.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29960,149.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
29980,149.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30000,150,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30020,150.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30040,150.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30060,150.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30080,150.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30100,150.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30120,150.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30140,150.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30160,150.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30180,150.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30200,151,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30220,151.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30240,151.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30260,151.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30280,151.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30300,151.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30320,151.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30340,151.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30360,151.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30380,151.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30400,152,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30420,152.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30440,152.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30460,152.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30480,152.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30500,152.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30520,152.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30540,152.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30560,152.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30580,152.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30600,153,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30620,153.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30640,153.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
30660,153.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30680,153.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30700,153.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30720,153.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30740,153.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30760,153.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30780,153.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30800,154,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30820,154.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30840,154.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30860,154.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30880,154.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30900,154.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30920,154.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30940,154.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30960,154.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
30980,154.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31000,155,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31020,155.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31040,155.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31060,155.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31080,155.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31100,155.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31120,155.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31140,155.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31160,155.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31180,155.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31200,156,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31220,156.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31240,156.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31260,156.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31280,156.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31300,156.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31320,156.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31340,156.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31360,156.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31380,156.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31400,157,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31420,157.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31440,157.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31460,157.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31480,157.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31500,157.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31520,157.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31540,157.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31560,157.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
31580,157.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31600,158,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
