step,time,id,x,y,z,vx,vy,vz
30040,150.2,0,-0.464119,0.242627,0.851896,-0.302746,-0.394434,-0.0526009
30040,150.2,1,0.464119,-0.242627,-0.851896,0.302746,0.394434,0.0526009
30060,150.3,0,-0.493801,0.202896,0.845573,-0.29077,-0.400004,-0.0738237
30060,150.3,1,0.493801,-0.202896,-0.845573,0.29077,0.400004,0.0738237
30080,150.4,0,-0.522249,0.162659,0.837137,-0.278066,-0.404574,-0.0948619
30080,150.4,1,0.522249,-0.162659,-0.837137,0.278066,0.404574,0.0948619
30100,150.5,0,-0.549391,0.122015,0.826608,-0.264668,-0.408133,-0.115663
30100,150.5,1,0.549391,-0.122015,-0.826608,0.264668,0.408133,0.115663
30120,150.6,0,-0.575161,0.0810663,0.814014,-0.250608,-0.410672,-0.136175
30120,150.6,1,0.575161,-0.0810663,-0.814014,0.250608,0.410672,0.136175
30140,150.7,0,-0.599492,0.0399148,0.799385,-0.235922,-0.412185,-0.156347
30140,150.7,1,0.599492,-0.0399148,-0.799385,0.235922,0.412185,0.156347
30160,150.8,0,-0.622325,-0.00133641,0.782758,-0.220646,-0.412667,-0.176128
30160,150.8,1,0.622325,0.00133641,-0.782758,0.220646,0.412667,0.176128
30180,150.9,0,-0.643603,-0.0425843,0.764174,-0.204819,-0.412118,-0.195468
30180,150.9,1,0.643603,0.0425843,-0.764174,0.204819,0.412118,0.195468
30200,151,0,-0.663272,-0.0837258,0.74368,-0.18848,-0.410539,-0.21432
30200,151,1,0.663272,0.0837258,-0.74368,0.18848,0.410539,0.21432
30220,151.1,0,-0.681283,-0.124658,0.721328,-0.171669,-0.407934,-0.232637
30220,151.1,1,0.681283,0.124658,-0.721328,0.171669,0.407934,0.232637
30240,151.2,0,-0.697592,-0.165279,0.697172,-0.15443,-0.404309,-0.250372
30240,151.2,1,0.697592,0.165279,-0.697172,0.15443,0.404309,0.250372
30260,151.3,0,-0.712156,-0.205486,0.671274,-0.136804,-0.399673,-0.267481
30260,151.3,1,0.712156,0.205486,-0.671274,0.136804,0.399673,0.267481
30280,151.4,0,-0.724941,-0.24518,0.643698,-0.118837,-0.394039,-0.283921
30280,151.4,1,0.724941,0.24518,-0.643698,0.118837,0.394039,0.283921
30300,151.5,0,-0.735914,-0.284261,0.614513,-0.100572,-0.387419,-0.299652
30300,151.5,1,0.735914,0.284261,-0.614513,0.100572,0.387419,0.299652
30320,151.6,0,-0.745047,-0.322632,0.583793,-0.0820563,-0.379832,-0.314634
30320,151.6,1,0.745047,0.322632,-0.583793,0.0820563,0.379832,0.314634
30340,151.7,0,-0.752318,-0.360196,0.551613,-0.0633353,-0.371294,-0.32883
30340,151.7,1,0.752318,0.360196,-0.551613,0.0633353,0.371294,0.32883
30360,151.8,0,-0.757709,-0.39686,0.518054,-0.0444561,-0.361829,-0.342203
30360,151.8,1,0.757709,0.39686,-0.518054,0.0444561,0.361829,0.342203
30380,151.9,0,-0.761206,-0.432532,0.4832,-0.0254657,-0.35146,-0.354722
30380,151.9,1,0.761206,0.432532,-0.4832,0.0254657,0.35146,0.354722
30400,152,0,-0.7628,-0.467122,0.447139,-0.0064117,-0.340212,-0.366353
30400,152,1,0.7628,0.467122,-0.447139,0.0064117,0.340212,0.366353
30420,152.1,0,-0.762488,-0.500546,0.40996,0.0126583,-0.328113,-0.377069
30420,152.1,1,0.762488,0.500546,-0.40996,-0.0126583,0.328113,0.377069
30440,152.2,0,-0.760269,-0.532718,0.371757,0.0316967,-0.315195,-0.386843
30440,152.2,1,0.760269,0.532718,-0.371757,-0.0316967,0.315195,0.386843
30460,152.3,0,-0.756151,-0.563558,0.332624,0.0506559,-0.301489,-0.395649
30460,152.3,1,0.756151,0.563558,-0.332624,-0.0506559,0.301489,0.395649
30480,152.4,0,-0.750142,-0.59299,0.29266,0.0694885,-0.287029,-0.403467
30480,152.4,1,0.750142,0.59299,-0.29266,-0.0694885,0.287029,0.403467
30500,152.5,0,-0.742259,-0.62094,0.251964,0.0881473,-0.271851,-0.410276
30500,152.5,1,0.742259,0.62094,-0.251964,-0.0881473,0.271851,0.410276
30520,152.6,0,-0.73252,-0.647338,0.210638,0.106586,-0.255995,-0.41606
30520,152.6,1,0.73252,0.647338,-0.210638,-0.106586,0.255995,0.41606
30540,152.7,0,-0.720951,-0.672118,0.168787,0.124758,-0.239498,-0.420804
30540,152.7,1,0.720951,0.672118,-0.168787,-0.124758,0.239498,0.420804
30560,152.8,0,-0.707579,-0.695218,0.126513,0.142618,-0.222403,-0.424496
30560,152.8,1,0.707579,0.695218,-0.126513,-0.142618,0.222403,0.424496
30580,152.9,0,-0.692439,-0.71658,0.0839227,0.160122,-0.204752,-0.427127
30580,152.9,1,0.692439,0.71658,-0.0839227,-0.160122,0.204752,0.427127
30600,153,0,-0.675568,-0.736151,0.0411229,0.177226,-0.186589,-0.42869
30600,153,1,0.675568,0.736151,-0.0411229,-0.177226,0.186589,0.42869
30620,153.1,0,-0.657008,-0.753882,-0.00177972,0.193886,-0.16796,-0.429182
30620,153.1,1,0.657008,0.753882,0.00177972,-0.193886,0.16796,0.429182
30640,153.2,0,-0.636807,-0.769729,-0.0446779,0.210062,-0.148911,-0.428601
30640,153.2,1,0.636807,0.769729,0.0446779,-0.210062,0.148911,0.428601
30660,153.3,0,-0.615013,-0.783652,-0.0874643,0.225713,-0.129489,-0.426949
30660,153.3,1,0.615013,0.783652,0.0874643,-0.225713,0.129489,0.426949
30680,153.4,0,-0.591683,-0.795616,-0.130032,0.2408,-0.109745,-0.42423
30680,153.4,1,0.591683,0.795616,0.130032,-0.2408,0.109745,0.42423
30700,153.5,0,-0.566873,-0.805592,-0.172275,0.255285,-0.0897253,-0.42045
30700,153.5,1,0.566873,0.805592,0.172275,-0.255285,0.0897253,0.42045
30720,153.6,0,-0.540647,-0.813554,-0.214087,0.269132,-0.0694819,-0.41562
30720,153.6,1,0.540647,0.813554,0.214087,-0.269132,0.0694819,0.41562
30740,153.7,0,-0.513069,-0.819482,-0.255364,0.282306,-0.0490647,-0.40975
30740,153.7,1,0.513069,0.819482,0.255364,-0.282306,0.0490647,0.40975
30760,153.8,0,-0.484209,-0.823363,-0.296003,0.294774,-0.028525,-0.402857
30760,153.8,1,0.484209,0.823363,0.296003,-0.294774,0.028525,0.402857
30780,153.9,0,-0.454139,-0.825185,-0.335902,0.306506,-0.00791396,-0.394956
30780,153.9,1,0.454139,0.825185,0.335902,-0.306506,0.00791396,0.394956
30800,154,0,-0.422934,-0.824945,-0.374962,0.317472,0.0127169,-0.386069
30800,154,1,0.422934,0.824945,0.374962,-0.317472,-0.0127169,0.386069
30820,154.1,0,-0.390671,-0.822643,-0.413084,0.327644,0.0333159,-0.376216
30820,154.1,1,0.390671,0.822643,0.413084,-0.327644,-0.0333159,0.376216
30840,154.2,0,-0.357432,-0.818285,-0.450174,0.336997,0.0538316,-0.365423
30840,154.2,1,0.357432,0.818285,0.450174,-0.336997,-0.0538316,0.365423
30860,154.3,0,-0.3233,-0.811881,-0.486138,0.345508,0.0742128,-0.353717
30860,154.3,1,0.3233,0.811881,0.486138,-0.345508,-0.0742128,0.353717
30880,154.4,0,-0.288359,-0.803448,-0.520888,0.353155,0.0944085,-0.341127
30880,154.4,1,0.288359,0.803448,0.520888,-0.353155,-0.0944085,0.341127
30900,154.5,0,-0.252698,-0.793007,-0.554335,0.35992,0.114368,-0.327684
30900,154.5,1,0.252698,0.793007,0.554335,-0.35992,-0.114368,0.327684
30920,154.6,0,-0.216405,-0.780584,-0.586397,0.365785,0.134042,-0.313422
30920,154.6,1,0.216405,0.780584,0.586397,-0.365785,-0.134042,0.313422
30940,154.7,0,-0.179571,-0.76621,-0.616993,0.370736,0.153381,-0.298376
30940,154.7,1,0.179571,0.76621,0.616993,-0.370736,-0.153381,0.298376
30960,154.8,0,-0.142289,-0.749921,-0.646048,0.37476,0.172336,-0.282585
30960,154.8,1,0.142289,0.749921,0.646048,-0.37476,-0.172336,0.282585
30980,154.9,0,-0.104651,-0.731757,-0.673487,0.377847,0.190861,-0.266088
30980,154.9,1,0.104651,0.731757,0.673487,-0.377847,-0.190861,0.266088
31000,155,0,-0.0667508,-0.711764,-0.699243,0.37999,0.208909,-0.248925
31000,155,1,0.0667508,0.711764,0.699243,-0.37999,-0.208909,0.248925
31020,155.1,0,-0.0286841,-0.689992,-0.723251,0.381183,0.226434,-0.23114
31020,155.1,1,0.0286841,0.689992,0.723251,-0.381183,-0.226434,0.23114
31040,155.2,0,0.00945418,-0.666496,-0.745452,0.381424,0.243394,-0.212778
31040,155.2,1,-0.00945418,0.666496,0.745452,-0.381424,-0.243394,0.212778
31060,155.3,0,0.0475689,-0.641334,-0.765789,0.380711,0.259745,-0.193883
31060,155.3,1,-0.0475689,0.641334,0.765789,-0.380711,-0.259745,0.193883
31080,155.4,0,0.0855647,-0.614569,-0.784212,0.379046,0.275447,-0.174505
31080,155.4,1,-0.0855647,0.614569,0.784212,-0.379046,-0.275447,0.174505
31100,155.5,0,0.123347,-0.586268,-0.800676,0.376434,0.29046,-0.154689
31100,155.5,1,-0.123347,0.586268,0.800676,-0.376434,-0.29046,0.154689
31120,155.6,0,0.16082,-0.556501,-0.815137,0.372881,0.304748,-0.134488
31120,155.6,1,-0.16082,0.556501,0.815137,-0.372881,-0.304748,0.134488
31140,155.7,0,0.197892,-0.525343,-0.827562,0.368397,0.318273,-0.11395
31140,155.7,1,-0.197892,0.525343,0.827562,-0.368397,-0.318273,0.11395
31160,155.8,0,0.234469,-0.492873,-0.837918,0.362991,0.331004,-0.0931273
31160,155.8,1,-0.234469,0.492873,0.837918,-0.362991,-0.331004,0.0931273
31180,155.9,0,0.27046,-0.45917,-0.84618,0.356678,0.342907,-0.0720719
31180,155.9,1,-0.27046,0.45917,0.84618,-0.356678,-0.342907,0.0720719
31200,156,0,0.305775,-0.42432,-0.852326,0.349474,0.353952,-0.0508363
31200,156,1,-0.305775,0.42432,0.852326,-0.349474,-0.353952,0.0508363
31220,156.1,0,0.340326,-0.388409,-0.856343,0.341396,0.364114,-0.0294737
31220,156.1,1,-0.340326,0.388409,0.856343,-0.341396,-0.364114,0.0294737
31240,156.2,0,0.374026,-0.351527,-0.858219,0.332465,0.373365,-0.00803741
31240,156.2,1,-0.374026,0.351527,0.858219,-0.332465,-0.373365,0.00803741
31260,156.3,0,0.406791,-0.313767,-0.857949,0.322703,0.381682,0.013419
31260,156.3,1,-0.406791,0.313767,0.857949,-0.322703,-0.381682,-0.013419
31280,156.4,0,0.438539,-0.275223,-0.855536,0.312134,0.389046,0.0348418
31280,156.4,1,-0.438539,0.275223,0.855536,-0.312134,-0.389046,-0.0348418
31300,156.5,0,0.469192,-0.23599,-0.850984,0.300785,0.395438,0.0561775
31300,156.5,1,-0.469192,0.23599,0.850984,-0.300785,-0.395438,-0.0561775
31320,156.6,0,0.498671,-0.196168,-0.844305,0.288684,0.400841,0.0773728
31320,156.6,1,-0.498671,0.196168,0.844305,-0.288684,-0.400841,-0.0773728
31340,156.7,0,0.526905,-0.155855,-0.835516,0.275862,0.405242,0.0983748
31340,156.7,1,-0.526905,0.155855,0.835516,-0.275862,-0.405242,-0.0983748
31360,156.8,0,0.553821,-0.115153,-0.824638,0.26235,0.40863,0.119131
31360,156.8,1,-0.553821,0.115153,0.824638,-0.26235,-0.40863,-0.119131
31380,156.9,0,0.579353,-0.0741633,-0.8117,0.248183,0.410997,0.139589
31380,156.9,1,-0.579353,0.0741633,0.8117,-0.248183,-0.410997,-0.139589
31400,157,0,0.603437,-0.032988,-0.796732,0.233395,0.412337,0.159698
31400,157,1,-0.603437,0.032988,0.796732,-0.233395,-0.412337,-0.159698
31420,157.1,0,0.626012,0.00826974,-0.779773,0.218024,0.412646,0.179409
31420,157.1,1,-0.626012,-0.00826974,0.779773,-0.218024,-0.412646,-0.179409
31440,157.2,0,0.647023,0.0495068,-0.760865,0.202108,0.411923,0.198671
31440,157.2,1,-0.647023,-0.0495068,0.760865,-0.202108,-0.411923,-0.198671
31460,157.3,0,0.666417,0.0906202,-0.740056,0.185686,0.410172,0.217436
31460,157.3,1,-0.666417,-0.0906202,0.740056,-0.185686,-0.410172,-0.217436
31480,157.4,0,0.684145,0.131507,-0.717396,0.168801,0.407394,0.235658
31480,157.4,1,-0.684145,-0.131507,0.717396,-0.168801,-0.407394,-0.235658
31500,157.5,0,0.700163,0.172065,-0.692944,0.151494,0.403599,0.25329
31500,157.5,1,-0.700163,-0.172065,0.692944,-0.151494,-0.403599,-0.25329
31520,157.6,0,0.714431,0.212193,-0.666759,0.133808,0.398795,0.27029
31520,157.6,1,-0.714431,-0.212193,0.666759,-0.133808,-0.398795,-0.27029
31540,157.7,0,0.726914,0.251791,-0.638908,0.115787,0.392994,0.286614
31540,157.7,1,-0.726914,-0.251791,0.638908,-0.115787,-0.392994,-0.286614
31560,157.8,0,0.737579,0.290759,-0.60946,0.0974776,0.386211,0.302222
31560,157.8,1,-0.737579,-0.290759,0.60946,-0.0974776,-0.386211,-0.302222
31580,157.9,0,0.746401,0.329001,-0.578489,0.0789242,0.378462,0.317074
31580,157.9,1,-0.746401,-0.329001,0.578489,-0.0789242,-0.378462,-0.317074
31600,158,0,0.753358,0.36642,-0.546072,0.0601735,0.369768,0.331134
31600,158,1,-0.753358,-0.36642,0.546072,-0.0601735,-0.369768,-0.331134
31620,158.1,0,0.758431,0.402924,-0.51229,0.0412723,0.360149,0.344366
31620,158.1,1,-0.758431,-0.402924,0.51229,-0.0412723,-0.360149,-0.344366
31640,158.2,0,0.761609,0.43842,-0.477227,0.0222681,0.34963,0.356737
31640,158.2,1,-0.761609,-0.43842,0.477227,-0.0222681,-0.34963,-0.356737
31660,158.3,0,0.762883,0.472821,-0.440972,0.00320813,0.338237,0.368217
31660,158.3,1,-0.762883,-0.472821,0.440972,-0.00320813,-0.338237,-0.368217
31680,158.4,0,0.76225,0.50604,-0.403614,-0.0158598,0.325999,0.378777
31680,158.4,1,-0.76225,-0.50604,0.403614,0.0158598,-0.325999,-0.378777
31700,158.5,0,0.759712,0.537993,-0.365248,-0.0348882,0.312946,0.388389
31700,158.5,1,-0.759712,-0.537993,0.365248,0.0348882,-0.312946,-0.388389
31720,158.6,0,0.755275,0.568603,-0.325969,-0.0538293,0.299111,0.397031
31720,158.6,1,-0.755275,-0.568603,0.325969,0.0538293,-0.299111,-0.397031
31740,158.7,0,0.748951,0.597791,-0.285875,-0.0726359,0.284528,0.404681
31740,158.7,1,-0.748951,-0.597791,0.285875,0.0726359,-0.284528,-0.404681
31760,158.8,0,0.740754,0.625485,-0.245066,-0.0912609,0.269234,0.411319
31760,158.8,1,-0.740754,-0.625485,0.245066,0.0912609,-0.269234,-0.411319
31780,158.9,0,0.730706,0.651615,-0.203645,-0.109658,0.253267,0.416929
31780,158.9,1,-0.730706,-0.651615,0.203645,0.109658,-0.253267,-0.416929
31800,159,0,0.718832,0.676117,-0.161715,-0.127781,0.236667,0.421497
31800,159,1,-0.718832,-0.676117,0.161715,0.127781,-0.236667,-0.421497
31820,159.1,0,0.705161,0.698929,-0.119381,-0.145584,0.219475,0.425011
31820,159.1,1,-0.705161,-0.698929,0.119381,0.145584,-0.219475,-0.425011
31840,159.2,0,0.689727,0.719994,-0.0767482,-0.163024,0.201735,0.427463
31840,159.2,1,-0.689727,-0.719994,0.0767482,0.163024,-0.201735,-0.427463
31860,159.3,0,0.672569,0.739259,-0.0339237,-0.180056,0.183491,0.428847
31860,159.3,1,-0.672569,-0.739259,0.0339237,0.180056,-0.183491,-0.428847
31880,159.4,0,0.653731,0.756677,0.00898561,-0.196638,0.164788,0.429159
31880,159.4,1,-0.653731,-0.756677,-0.00898561,0.196638,-0.164788,-0.429159
31900,159.5,0,0.633258,0.772203,0.0518724,-0.212729,0.145673,0.428398
31900,159.5,1,-0.633258,-0.772203,-0.0518724,0.212729,-0.145673,-0.428398
31920,159.6,0,0.611203,0.785799,0.0946296,-0.228287,0.126194,0.426566
31920,159.6,1,-0.611203,-0.785799,-0.0946296,0.228287,-0.126194,-0.426566
31940,159.7,0,0.58762,0.797431,0.13715,-0.243276,0.1064,0.423668
31940,159.7,1,-0.58762,-0.797431,-0.13715,0.243276,-0.1064,-0.423668
31960,159.8,0,0.562568,0.80707,0.179328,-0.257656,0.0863396,0.419712
31960,159.8,1,-0.562568,-0.80707,-0.179328,0.257656,-0.0863396,-0.419712
31980,159.9,0,0.53611,0.814692,0.221058,-0.271392,0.0660634,0.414706
31980,159.9,1,-0.53611,-0.814692,-0.221058,0.271392,-0.0660634,-0.414706
32000,160,0,0.508312,0.820278,0.262235,-0.28445,0.0456222,0.408663
32000,160,1,-0.508312,-0.820278,-0.262235,0.28445,-0.0456222,-0.408663
32020,160.1,0,0.479243,0.823813,0.302756,-0.296797,0.0250669,0.4016
32020,160.1,1,-0.479243,-0.823813,-0.302756,0.296797,-0.0250669,-0.4016
32040,160.2,0,0.448977,0.825289,0.342521,-0.308402,0.00444892,0.393532
32040,160.2,1,-0.448977,-0.825289,-0.342521,0.308402,-0.00444892,-0.393532
32060,160.3,0,0.417589,0.824702,0.38143,-0.319237,-0.0161802,0.384481
32060,160.3,1,-0.417589,-0.824702,-0.38143,0.319237,0.0161802,-0.384481
32080,160.4,0,0.385156,0.822054,0.419386,-0.329273,-0.0367688,0.374469
32080,160.4,1,-0.385156,-0.822054,-0.419386,0.329273,0.0367688,-0.374469
32100,160.5,0,0.351761,0.817352,0.456293,-0.338486,-0.0572656,0.36352
32100,160.5,1,-0.351761,-0.817352,-0.456293,0.338486,0.0572656,-0.36352
32120,160.6,0,0.317487,0.810606,0.492059,-0.346854,-0.0776192,0.351664
32120,160.6,1,-0.317487,-0.810606,-0.492059,0.346854,0.0776192,-0.351664
32140,160.7,0,0.28242,0.801834,0.526596,-0.354354,-0.0977788,0.338928
32140,160.7,1,-0.28242,-0.801834,-0.526596,0.354354,0.0977788,-0.338928
32160,160.8,0,0.246646,0.791058,0.559817,-0.360969,-0.117694,0.325345
32160,160.8,1,-0.246646,-0.791058,-0.559817,0.360969,0.117694,-0.325345
32180,160.9,0,0.210256,0.778305,0.591638,-0.366681,-0.137315,0.310949
32180,160.9,1,-0.210256,-0.778305,-0.591638,0.366681,0.137315,-0.310949
32200,161,0,0.17334,0.763607,0.621981,-0.371477,-0.156593,0.295775
32200,161,1,-0.17334,-0.763607,-0.621981,0.371477,0.156593,-0.295775
32220,161.1,0,0.135991,0.747,0.650769,-0.375344,-0.175479,0.279863
32220,161.1,1,-0.135991,-0.747,-0.650769,0.375344,0.175479,-0.279863
32240,161.2,0,0.0983025,0.728525,0.67793,-0.378274,-0.193927,0.263251
32240,161.2,1,-0.0983025,-0.728525,-0.67793,0.378274,0.193927,-0.263251
32260,161.3,0,0.060368,0.70823,0.703397,-0.380257,-0.21189,0.24598
32260,161.3,1,-0.060368,-0.70823,-0.703397,0.380257,0.21189,-0.24598
32280,161.4,0,0.0222826,0.686165,0.727106,-0.381291,-0.229324,0.228095
32280,161.4,1,-0.0222826,-0.686165,-0.727106,0.381291,0.229324,-0.228095
32300,161.5,0,-0.0158585,0.662385,0.748997,-0.381371,-0.246184,0.20964
32300,161.5,1,0.0158585,-0.662385,-0.748997,0.381371,0.246184,-0.20964
32320,161.6,0,-0.0539599,0.636949,0.769016,-0.380498,-0.262429,0.190661
32320,161.6,1,0.0539599,-0.636949,-0.769016,0.380498,0.262429,-0.190661
32340,161.7,0,-0.0919265,0.609921,0.787113,-0.378674,-0.278018,0.171206
32340,161.7,1,0.0919265,-0.609921,-0.787113,0.378674,0.278018,-0.171206
32360,161.8,0,-0.129663,0.581368,0.803243,-0.375904,-0.292912,0.151322
32360,161.8,1,0.129663,-0.581368,-0.803243,0.375904,0.292912,-0.151322
32380,161.9,0,-0.167076,0.551362,0.817365,-0.372194,-0.307075,0.13106
32380,161.9,1,0.167076,-0.551362,-0.817365,0.372194,0.307075,-0.13106
32400,162,0,-0.204071,0.519979,0.829444,-0.367553,-0.320469,0.110471
32400,162,1,0.204071,-0.519979,-0.829444,0.367553,0.320469,-0.110471
32420,162.1,0,-0.240556,0.487295,0.83945,-0.361995,-0.333063,0.0896055
32420,162.1,1,0.240556,-0.487295,-0.83945,0.361995,0.333063,-0.0896055
32440,162.2,0,-0.27644,0.453394,0.847358,-0.355531,-0.344824,0.068516
32440,162.2,1,0.27644,-0.453394,-0.847358,0.355531,0.344824,-0.068516
32460,162.3,0,-0.311633,0.418359,0.853148,-0.348178,-0.355723,0.0472553
32460,162.3,1,0.311633,-0.418359,-0.853148,0.348178,0.355723,-0.0472553
32480,162.4,0,-0.346047,0.382279,0.856805,-0.339956,-0.365733,0.0258764
32480,162.4,1,0.346047,-0.382279,-0.856805,0.339956,0.365733,-0.0258764
32500,162.5,0,-0.379596,0.345243,0.858321,-0.330883,-0.374829,0.00443291
32500,162.5,1,0.379596,-0.345243,-0.858321,0.330883,0.374829,-0.00443291
32520,162.6,0,-0.412196,0.307344,0.857691,-0.320984,-0.382988,-0.0170217
32520,162.6,1,0.412196,-0.307344,-0.857691,0.320984,0.382988,0.0170217
32540,162.7,0,-0.443766,0.268677,0.854918,-0.310282,-0.39019,-0.0384338
32540,162.7,1,0.443766,-0.268677,-0.854918,0.310282,0.39019,0.0384338
32560,162.8,0,-0.474226,0.229339,0.850008,-0.298805,-0.396416,-0.0597497
32560,162.8,1,0.474226,-0.229339,-0.850008,0.298805,0.396416,0.0597497
32580,162.9,0,-0.503502,0.189427,0.842973,-0.286581,-0.401652,-0.0809164
32580,162.9,1,0.503502,-0.189427,-0.842973,0.286581,0.401652,0.0809164
32600,163,0,-0.531519,0.149042,0.833831,-0.27364,-0.405883,-0.101881
32600,163,1,0.531519,-0.149042,-0.833831,0.27364,0.405883,0.101881
32620,163.1,0,-0.558207,0.108284,0.822605,-0.260016,-0.409101,-0.122591
32620,163.1,1,0.558207,-0.108284,-0.822605,0.260016,0.409101,0.122591
32640,163.2,0,-0.5835,0.0672556,0.809323,-0.245741,-0.411295,-0.142994
32640,163.2,1,0.5835,-0.0672556,-0.809323,0.245741,0.411295,0.142994
32660,163.3,0,-0.607335,0.0260591,0.794018,-0.230853,-0.412462,-0.16304
32660,163.3,1,0.607335,-0.0260591,-0.794018,0.230853,0.412462,0.16304
32680,163.4,0,-0.629652,-0.0152025,0.776729,-0.215387,-0.412598,-0.182678
32680,163.4,1,0.629652,0.0152025,-0.776729,0.215387,0.412598,0.182678
32700,163.5,0,-0.650394,-0.0564262,0.757498,-0.199383,-0.411702,-0.20186
32700,163.5,1,0.650394,0.0564262,-0.757498,0.199383,0.411702,0.20186
32720,163.6,0,-0.669512,-0.0975088,0.736374,-0.182881,-0.409778,-0.220537
32720,163.6,1,0.669512,0.0975088,-0.736374,0.182881,0.409778,0.220537
32740,163.7,0,-0.686956,-0.138348,0.713409,-0.165922,-0.406829,-0.238663
32740,163.7,1,0.686956,0.138348,-0.713409,0.165922,0.406829,0.238663
32760,163.8,0,-0.702682,-0.178841,0.688661,-0.148548,-0.402863,-0.256193
32760,163.8,1,0.702682,0.178841,-0.688661,0.148548,0.402863,0.256193
32780,163.9,0,-0.716653,-0.218887,0.662192,-0.130802,-0.397891,-0.273082
32780,163.9,1,0.716653,0.218887,-0.662192,0.130802,0.397891,0.273082
32800,164,0,-0.728832,-0.258386,0.634067,-0.11273,-0.391923,-0.289289
32800,164,1,0.728832,0.258386,-0.634067,0.11273,0.391923,0.289289
32820,164.1,0,-0.739189,-0.297239,0.604358,-0.094376,-0.384977,-0.304772
32820,164.1,1,0.739189,0.297239,-0.604358,0.094376,0.384977,0.304772
32840,164.2,0,-0.747699,-0.335349,0.573138,-0.075786,-0.377068,-0.319494
32840,164.2,1,0.747699,0.335349,-0.573138,0.075786,0.377068,0.319494
32860,164.3,0,-0.75434,-0.372621,0.540486,-0.0570066,-0.368216,-0.333417
32860,164.3,1,0.75434,0.372621,-0.540486,0.0570066,0.368216,0.333417
32880,164.4,0,-0.759096,-0.408962,0.506482,-0.0380848,-0.358444,-0.346507
32880,164.4,1,0.759096,0.408962,-0.506482,0.0380848,0.358444,0.346507
32900,164.5,0,-0.761954,-0.44428,0.471213,-0.0190677,-0.347777,-0.358731
32900,164.5,1,0.761954,0.44428,-0.471213,0.0190677,0.347777,0.358731
32920,164.6,0,-0.762908,-0.478488,0.434766,-2.97505e-06,-0.33624,-0.370058
32920,164.6,1,0.762908,0.478488,-0.434766,2.97505e-06,0.33624,0.370058
32940,164.7,0,-0.761955,-0.5115,0.397232,0.0190617,-0.323862,-0.38046
32940,164.7,1,0.761955,0.5115,-0.397232,-0.0190617,0.323862,0.38046
32960,164.8,0,-0.759097,-0.543234,0.358706,0.0380788,-0.310675,-0.389911
32960,164.8,1,0.759097,0.543234,-0.358706,-0.0380788,0.310675,0.389911
32980,164.9,0,-0.754342,-0.573609,0.319282,0.0570007,-0.296712,-0.398388
32980,164.9,1,0.754342,0.573609,-0.319282,-0.0570007,0.296712,0.398388
33000,165,0,-0.747702,-0.602551,0.279061,0.0757801,-0.282007,-0.405869
33000,165,1,0.747702,0.602551,-0.279061,-0.0757801,0.282007,0.405869
33020,165.1,0,-0.739192,-0.629987,0.238142,0.0943702,-0.266597,-0.412335
33020,165.1,1,0.739192,0.629987,-0.238142,-0.0943702,0.266597,0.412335
33040,165.2,0,-0.728835,-0.655849,0.196628,0.112724,-0.250521,-0.417771
33040,165.2,1,0.728835,0.655849,-0.196628,-0.112724,0.250521,0.417771
33060,165.3,0,-0.716657,-0.680071,0.154623,0.130797,-0.233818,-0.422162
33060,165.3,1,0.716657,0.680071,-0.154623,-0.130797,0.233818,0.422162
33080,165.4,0,-0.702687,-0.702593,0.112231,0.148542,-0.216531,-0.425499
33080,165.4,1,0.702687,0.702593,-0.112231,-0.148542,0.216531,0.425499
